,SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
2469,2492,20120421,14184,4,Accessories,27,Bike Stands,2012-04-21
2470,2493,20120425,16591,4,Accessories,35,Panniers,2012-04-25
2471,2494,20120414,28167,3,Clothing,21,Jerseys,2012-04-14
2472,2495,20120415,18529,4,Accessories,36,Pumps,2012-04-15
2473,2496,20120315,19867,3,Clothing,23,Socks,2012-03-15
2474,2497,20120316,26417,4,Accessories,29,Cleaners,2012-03-16
2475,2498,20120411,28143,4,Accessories,35,Panniers,2012-04-11
2476,2499,20120309,11181,4,Accessories,34,Locks,2012-03-09
2477,2500,20120411,11807,3,Clothing,18,Bib-Shorts,2012-04-11
2478,2501,20120410,12889,4,Accessories,29,Cleaners,2012-04-10
2479,2502,20120308,16428,4,Accessories,26,Bike Racks,2012-03-08
2480,2503,20120311,15653,3,Clothing,22,Shorts,2012-03-11
2481,2504,20120407,20070,4,Accessories,35,Panniers,2012-04-07
2482,2505,20120308,24414,3,Clothing,19,Caps,2012-03-08
2483,2506,20120417,13061,4,Accessories,36,Pumps,2012-04-17
2484,2507,20120414,13761,3,Clothing,25,Vests,2012-04-14
2485,2508,20120303,27973,3,Clothing,19,Caps,2012-03-03
2486,2509,20120416,22992,3,Clothing,18,Bib-Shorts,2012-04-16
2487,2510,20120326,12601,4,Accessories,30,Fenders,2012-03-26
2488,2511,20120315,13936,3,Clothing,24,Tights,2012-03-15
2489,2512,20120402,20892,3,Clothing,23,Socks,2012-04-02
2490,2513,20120415,22690,4,Accessories,36,Pumps,2012-04-15
2491,2514,20120416,12197,4,Accessories,32,Hydration Packs,2012-04-16
2492,2515,20120317,18766,3,Clothing,21,Jerseys,2012-03-17
2493,2516,20120305,18150,4,Accessories,27,Bike Stands,2012-03-05
2494,2517,20120417,20046,3,Clothing,25,Vests,2012-04-17
2495,2518,20120420,22555,3,Clothing,18,Bib-Shorts,2012-04-20
2496,2519,20120423,27318,4,Accessories,33,Lights,2012-04-23
2497,2520,20120323,16433,4,Accessories,28,Bottles and Cages,2012-03-23
2498,2521,20120409,13672,4,Accessories,30,Fenders,2012-04-09
2499,2522,20120415,17641,4,Accessories,26,Bike Racks,2012-04-15
2500,2523,20120303,19323,4,Accessories,28,Bottles and Cages,2012-03-03
2501,2524,20120315,19367,4,Accessories,37,Tires and Tubes,2012-03-15
2502,2525,20120405,27122,4,Accessories,35,Panniers,2012-04-05
2503,2526,20120311,28894,4,Accessories,29,Cleaners,2012-03-11
2504,2527,20120309,22831,4,Accessories,36,Pumps,2012-03-09
2505,2528,20120423,28395,4,Accessories,27,Bike Stands,2012-04-23
2506,2529,20120312,11594,4,Accessories,27,Bike Stands,2012-03-12
2507,2530,20120315,19487,4,Accessories,26,Bike Racks,2012-03-15
2508,2531,20120417,24043,3,Clothing,21,Jerseys,2012-04-17
2509,2532,20120322,27126,4,Accessories,33,Lights,2012-03-22
2510,2533,20120404,28471,3,Clothing,20,Gloves,2012-04-04
2511,2534,20120413,17805,4,Accessories,28,Bottles and Cages,2012-04-13
2512,2535,20120405,19352,4,Accessories,36,Pumps,2012-04-05
2513,2536,20120412,17938,4,Accessories,29,Cleaners,2012-04-12
2514,2537,20120424,15925,3,Clothing,19,Caps,2012-04-24
2515,2538,20120317,12466,4,Accessories,30,Fenders,2012-03-17
2516,2539,20120406,20057,3,Clothing,23,Socks,2012-04-06
2517,2540,20120326,28442,4,Accessories,33,Lights,2012-03-26
2518,2541,20120420,12509,4,Accessories,30,Fenders,2012-04-20
2519,2542,20120422,19494,4,Accessories,29,Cleaners,2012-04-22
2520,2543,20120308,28132,3,Clothing,24,Tights,2012-03-08
2521,2544,20120301,16153,4,Accessories,34,Locks,2012-03-01
2522,2545,20120325,26995,3,Clothing,25,Vests,2012-03-25
2523,2546,20120324,15070,3,Clothing,22,Shorts,2012-03-24
2524,2547,20120417,26799,4,Accessories,31,Helmets,2012-04-17
2525,2548,20120424,13899,4,Accessories,33,Lights,2012-04-24
2526,2549,20120329,24823,3,Clothing,24,Tights,2012-03-29
2527,2550,20120407,29359,4,Accessories,27,Bike Stands,2012-04-07
2528,2551,20120306,24628,4,Accessories,37,Tires and Tubes,2012-03-06
2529,2552,20120426,21382,4,Accessories,33,Lights,2012-04-26
2530,2553,20120324,23908,4,Accessories,33,Lights,2012-03-24
2531,2554,20120303,29479,4,Accessories,29,Cleaners,2012-03-03
2532,2555,20120317,20824,4,Accessories,28,Bottles and Cages,2012-03-17
2533,2556,20120301,21665,4,Accessories,37,Tires and Tubes,2012-03-01
2534,2557,20120312,21072,4,Accessories,27,Bike Stands,2012-03-12
2535,2558,20120414,21314,4,Accessories,31,Helmets,2012-04-14
2536,2559,20120323,22626,4,Accessories,36,Pumps,2012-03-23
2537,2560,20120303,22526,4,Accessories,28,Bottles and Cages,2012-03-03
2538,2561,20120305,25025,4,Accessories,29,Cleaners,2012-03-05
2539,2562,20120407,22874,4,Accessories,26,Bike Racks,2012-04-07
2540,2563,20120325,12908,4,Accessories,27,Bike Stands,2012-03-25
2541,2564,20120421,28790,4,Accessories,31,Helmets,2012-04-21
2542,2565,20120401,16546,4,Accessories,35,Panniers,2012-04-01
2543,2566,20120329,14136,4,Accessories,36,Pumps,2012-03-29
2544,2567,20120320,28475,4,Accessories,27,Bike Stands,2012-03-20
2545,2568,20120424,26913,3,Clothing,25,Vests,2012-04-24
2546,2569,20120408,24676,4,Accessories,34,Locks,2012-04-08
2547,2570,20120317,26871,3,Clothing,21,Jerseys,2012-03-17
2548,2571,20120420,20553,3,Clothing,20,Gloves,2012-04-20
2549,2572,20120403,12649,3,Clothing,18,Bib-Shorts,2012-04-03
2550,2573,20120421,12639,3,Clothing,24,Tights,2012-04-21
2551,2574,20120413,14766,4,Accessories,31,Helmets,2012-04-13
2552,2575,20120427,27335,3,Clothing,20,Gloves,2012-04-27
2553,2576,20120427,17084,3,Clothing,25,Vests,2012-04-27
2554,2577,20120316,29450,4,Accessories,30,Fenders,2012-03-16
2555,2578,20120317,12510,3,Clothing,20,Gloves,2012-03-17
2556,2579,20120413,14959,4,Accessories,36,Pumps,2012-04-13
2557,2580,20120411,27772,4,Accessories,36,Pumps,2012-04-11
2558,2581,20120403,13531,3,Clothing,23,Socks,2012-04-03
2559,2582,20120320,14135,4,Accessories,37,Tires and Tubes,2012-03-20
2560,2583,20120408,14144,3,Clothing,25,Vests,2012-04-08
2561,2584,20120229,14923,3,Clothing,25,Vests,2012-02-29
2562,2586,20120405,14152,3,Clothing,25,Vests,2012-04-05
2563,2587,20120411,21132,3,Clothing,25,Vests,2012-04-11
2564,2588,20120419,23973,3,Clothing,25,Vests,2012-04-19
2565,2589,20120402,27807,3,Clothing,25,Vests,2012-04-02
2566,2590,20120422,24153,3,Clothing,25,Vests,2012-04-22
2567,2591,20120302,12631,3,Clothing,25,Vests,2012-03-02
2568,2592,20120319,21081,3,Clothing,25,Vests,2012-03-19
2569,2593,20120307,22377,3,Clothing,25,Vests,2012-03-07
2570,2594,20120405,23756,3,Clothing,25,Vests,2012-04-05
2571,2595,20120414,25539,3,Clothing,25,Vests,2012-04-14
2572,2596,20120319,12552,3,Clothing,25,Vests,2012-03-19
2573,2597,20120416,25574,3,Clothing,25,Vests,2012-04-16
2574,2598,20120314,24124,3,Clothing,25,Vests,2012-03-14
2575,2599,20120424,22814,3,Clothing,25,Vests,2012-04-24
2576,2600,20120426,12830,3,Clothing,25,Vests,2012-04-26
2577,2601,20120305,27926,3,Clothing,25,Vests,2012-03-05
2578,2602,20120414,24116,3,Clothing,25,Vests,2012-04-14
2579,2603,20120326,19426,3,Clothing,18,Bib-Shorts,2012-03-26
2580,2605,20120410,12254,4,Accessories,29,Cleaners,2012-04-10
2581,2606,20120302,12557,4,Accessories,31,Helmets,2012-03-02
2582,2607,20120420,11420,3,Clothing,21,Jerseys,2012-04-20
2583,2610,20120322,13577,4,Accessories,34,Locks,2012-03-22
2584,2611,20120405,15419,4,Accessories,36,Pumps,2012-04-05
2585,2612,20120419,29235,3,Clothing,25,Vests,2012-04-19
2586,2613,20120419,16485,3,Clothing,21,Jerseys,2012-04-19
2587,2614,20120409,27290,4,Accessories,35,Panniers,2012-04-09
2588,2615,20120229,20045,3,Clothing,25,Vests,2012-02-29
2589,2616,20120304,27958,3,Clothing,23,Socks,2012-03-04
2590,2617,20120425,28443,4,Accessories,37,Tires and Tubes,2012-04-25
2591,2618,20120413,22827,4,Accessories,31,Helmets,2012-04-13
2592,2619,20120320,15650,3,Clothing,21,Jerseys,2012-03-20
2593,2620,20120320,17187,4,Accessories,33,Lights,2012-03-20
2594,2621,20120412,14779,3,Clothing,23,Socks,2012-04-12
2595,2622,20120315,22962,4,Accessories,32,Hydration Packs,2012-03-15
2596,2624,20120425,23077,3,Clothing,23,Socks,2012-04-25
2597,2626,20120423,15331,3,Clothing,19,Caps,2012-04-23
2598,2627,20120325,12559,3,Clothing,23,Socks,2012-03-25
2599,2628,20120323,12041,3,Clothing,18,Bib-Shorts,2012-03-23
2600,2629,20120302,28674,4,Accessories,32,Hydration Packs,2012-03-02
2601,2630,20120426,28694,4,Accessories,26,Bike Racks,2012-04-26
2602,2631,20120407,13461,4,Accessories,26,Bike Racks,2012-04-07
2603,2632,20120318,24037,4,Accessories,27,Bike Stands,2012-03-18
2604,2633,20120408,25860,3,Clothing,20,Gloves,2012-04-08
2605,2634,20120318,11537,4,Accessories,36,Pumps,2012-03-18
2606,2635,20120414,19058,4,Accessories,30,Fenders,2012-04-14
2607,2636,20120419,24732,4,Accessories,33,Lights,2012-04-19
2608,2637,20120424,25383,3,Clothing,21,Jerseys,2012-04-24
2609,2638,20120417,28800,3,Clothing,22,Shorts,2012-04-17
2610,2639,20120324,17269,4,Accessories,37,Tires and Tubes,2012-03-24
2611,2640,20120304,25958,4,Accessories,34,Locks,2012-03-04
2612,2641,20120310,15446,3,Clothing,24,Tights,2012-03-10
2613,2642,20120317,14399,3,Clothing,25,Vests,2012-03-17
2614,2643,20120329,21505,3,Clothing,23,Socks,2012-03-29
2615,2644,20120303,11210,3,Clothing,19,Caps,2012-03-03
2616,2645,20120316,25928,3,Clothing,21,Jerseys,2012-03-16
2617,2646,20120401,13135,4,Accessories,33,Lights,2012-04-01
2618,2647,20120410,14250,4,Accessories,31,Helmets,2012-04-10
2619,2648,20120304,24000,3,Clothing,21,Jerseys,2012-03-04
2620,2649,20120309,16983,4,Accessories,31,Helmets,2012-03-09
2621,2650,20120316,28704,4,Accessories,29,Cleaners,2012-03-16
2622,2651,20120322,19560,3,Clothing,22,Shorts,2012-03-22
2623,2652,20120421,12956,3,Clothing,23,Socks,2012-04-21
2624,2653,20120408,15501,3,Clothing,24,Tights,2012-04-08
2625,2654,20120327,21622,4,Accessories,32,Hydration Packs,2012-03-27
2626,2655,20120318,14348,3,Clothing,19,Caps,2012-03-18
2627,2656,20120410,15557,4,Accessories,26,Bike Racks,2012-04-10
2628,2657,20120409,14599,4,Accessories,31,Helmets,2012-04-09
2629,2658,20120309,25604,4,Accessories,31,Helmets,2012-03-09
2630,2659,20120308,11683,3,Clothing,21,Jerseys,2012-03-08
2631,2660,20120415,13190,3,Clothing,22,Shorts,2012-04-15
2632,2661,20120323,20982,3,Clothing,22,Shorts,2012-03-23
2633,2662,20120418,21319,4,Accessories,37,Tires and Tubes,2012-04-18
2634,2663,20120420,13851,3,Clothing,22,Shorts,2012-04-20
2635,2664,20120305,27002,4,Accessories,33,Lights,2012-03-05
2636,2665,20120330,20052,4,Accessories,36,Pumps,2012-03-30
2637,2666,20120417,17160,4,Accessories,35,Panniers,2012-04-17
2638,2667,20120420,21053,4,Accessories,28,Bottles and Cages,2012-04-20
2639,2668,20120305,28149,3,Clothing,19,Caps,2012-03-05
2640,2669,20120416,20811,4,Accessories,37,Tires and Tubes,2012-04-16
2641,2670,20120229,13466,4,Accessories,27,Bike Stands,2012-02-29
2642,2671,20120320,12762,4,Accessories,35,Panniers,2012-03-20
2643,2672,20120325,22546,4,Accessories,30,Fenders,2012-03-25
2644,2673,20120302,24069,4,Accessories,36,Pumps,2012-03-02
2645,2674,20120325,29157,3,Clothing,24,Tights,2012-03-25
2646,2675,20120314,15725,4,Accessories,36,Pumps,2012-03-14
2647,2676,20120403,27261,4,Accessories,27,Bike Stands,2012-04-03
2648,2677,20120405,23007,4,Accessories,27,Bike Stands,2012-04-05
2649,2678,20120329,16925,4,Accessories,32,Hydration Packs,2012-03-29
2650,2679,20120424,28793,3,Clothing,19,Caps,2012-04-24
2651,2681,20120301,18761,4,Accessories,29,Cleaners,2012-03-01
2652,2682,20120405,24713,4,Accessories,32,Hydration Packs,2012-04-05
2653,2683,20120321,24287,3,Clothing,25,Vests,2012-03-21
2654,2684,20120312,23880,4,Accessories,35,Panniers,2012-03-12
2655,2685,20120318,16769,4,Accessories,35,Panniers,2012-03-18
2656,2686,20120322,20298,4,Accessories,37,Tires and Tubes,2012-03-22
2657,2687,20120421,18809,4,Accessories,29,Cleaners,2012-04-21
2658,2688,20120409,13898,3,Clothing,22,Shorts,2012-04-09
2659,2689,20120419,23567,4,Accessories,29,Cleaners,2012-04-19
2660,2690,20120324,29482,4,Accessories,29,Cleaners,2012-03-24
2661,2691,20120329,25974,3,Clothing,19,Caps,2012-03-29
2662,2692,20120421,14184,4,Accessories,26,Bike Racks,2012-04-21
2663,2693,20120425,16591,3,Clothing,22,Shorts,2012-04-25
2664,2694,20120414,28167,3,Clothing,22,Shorts,2012-04-14
2665,2695,20120415,18529,4,Accessories,29,Cleaners,2012-04-15
2666,2696,20120315,19867,3,Clothing,18,Bib-Shorts,2012-03-15
2667,2698,20120411,28143,4,Accessories,37,Tires and Tubes,2012-04-11
2668,2699,20120309,11181,3,Clothing,21,Jerseys,2012-03-09
2669,2700,20120411,11807,4,Accessories,32,Hydration Packs,2012-04-11
2670,2701,20120410,12889,4,Accessories,33,Lights,2012-04-10
2671,2702,20120308,16428,4,Accessories,29,Cleaners,2012-03-08
2672,2703,20120311,15653,3,Clothing,20,Gloves,2012-03-11
2673,2704,20120407,20070,4,Accessories,28,Bottles and Cages,2012-04-07
2674,2705,20120308,24414,4,Accessories,37,Tires and Tubes,2012-03-08
2675,2706,20120417,13061,3,Clothing,25,Vests,2012-04-17
2676,2707,20120414,13761,3,Clothing,23,Socks,2012-04-14
2677,2708,20120303,27973,4,Accessories,30,Fenders,2012-03-03
2678,2709,20120416,22992,3,Clothing,23,Socks,2012-04-16
2679,2711,20120315,13936,4,Accessories,36,Pumps,2012-03-15
2680,2712,20120402,20892,3,Clothing,22,Shorts,2012-04-02
2681,2713,20120415,22690,3,Clothing,20,Gloves,2012-04-15
2682,2714,20120416,12197,3,Clothing,22,Shorts,2012-04-16
2683,2715,20120317,18766,4,Accessories,37,Tires and Tubes,2012-03-17
2684,2716,20120305,18150,3,Clothing,25,Vests,2012-03-05
2685,2717,20120417,20046,4,Accessories,29,Cleaners,2012-04-17
2686,2718,20120420,22555,4,Accessories,26,Bike Racks,2012-04-20
2687,2719,20120423,27318,4,Accessories,36,Pumps,2012-04-23
2688,2720,20120323,16433,4,Accessories,36,Pumps,2012-03-23
2689,2721,20120409,13672,3,Clothing,20,Gloves,2012-04-09
2690,2723,20120303,19323,3,Clothing,20,Gloves,2012-03-03
2691,2724,20120315,19367,4,Accessories,29,Cleaners,2012-03-15
2692,2725,20120405,27122,4,Accessories,29,Cleaners,2012-04-05
2693,2726,20120311,28894,4,Accessories,34,Locks,2012-03-11
2694,2727,20120309,22831,3,Clothing,24,Tights,2012-03-09
2695,2728,20120423,28395,4,Accessories,28,Bottles and Cages,2012-04-23
2696,2730,20120315,19487,3,Clothing,24,Tights,2012-03-15
2697,2732,20120322,27126,3,Clothing,24,Tights,2012-03-22
2698,2733,20120404,28471,4,Accessories,35,Panniers,2012-04-04
2699,2734,20120413,17805,4,Accessories,35,Panniers,2012-04-13
2700,2735,20120405,19352,3,Clothing,19,Caps,2012-04-05
2701,2738,20120317,12466,3,Clothing,25,Vests,2012-03-17
2702,2739,20120406,20057,3,Clothing,20,Gloves,2012-04-06
2703,2740,20120326,28442,3,Clothing,19,Caps,2012-03-26
2704,2742,20120422,19494,3,Clothing,24,Tights,2012-04-22
2705,2744,20120301,16153,3,Clothing,22,Shorts,2012-03-01
2706,2745,20120325,26995,3,Clothing,21,Jerseys,2012-03-25
2707,2746,20120324,15070,4,Accessories,28,Bottles and Cages,2012-03-24
2708,2749,20120329,24823,3,Clothing,23,Socks,2012-03-29
2709,2750,20120407,29359,4,Accessories,29,Cleaners,2012-04-07
2710,2751,20120306,24628,4,Accessories,26,Bike Racks,2012-03-06
2711,2752,20120426,21382,4,Accessories,30,Fenders,2012-04-26
2712,2753,20120324,23908,3,Clothing,25,Vests,2012-03-24
2713,2754,20120303,29479,3,Clothing,19,Caps,2012-03-03
2714,2755,20120317,20824,3,Clothing,19,Caps,2012-03-17
2715,2756,20120301,21665,3,Clothing,18,Bib-Shorts,2012-03-01
2716,2757,20120312,21072,3,Clothing,24,Tights,2012-03-12
2717,2758,20120414,21314,4,Accessories,30,Fenders,2012-04-14
2718,2759,20120323,22626,4,Accessories,30,Fenders,2012-03-23
2719,2760,20120303,22526,3,Clothing,18,Bib-Shorts,2012-03-03
2720,2761,20120305,25025,3,Clothing,20,Gloves,2012-03-05
2721,2762,20120407,22874,3,Clothing,24,Tights,2012-04-07
2722,2763,20120325,12908,3,Clothing,23,Socks,2012-03-25
2723,2764,20120421,28790,4,Accessories,26,Bike Racks,2012-04-21
2724,2766,20120329,14136,3,Clothing,25,Vests,2012-03-29
2725,2767,20120320,28475,4,Accessories,36,Pumps,2012-03-20
2726,2768,20120424,26913,4,Accessories,36,Pumps,2012-04-24
